,Page,Block,Text,Image path
542,8,16,"ale faqcal afiede an soo Anae Wral ae 200 Ama Ht aid BA
aleweat B | feseel MATA FEIT West AA at area fewer fara Aes
aaa et auaiat Awe fata wiser aaah Greta Praia wats |
Fey Gaya VY Araceae Heal Fal, 30 AMareHl Alea, £0 AMareHy
aac Freel, 29 Arrareal weEle, ¢ 30% AMrateat Ase aTareareit st la. Aratsrayes
Sera arae YO fen a Ta: PAM Beret Tet We STA YS Aaa! B AA ATS
AAA GO Hay, AAI AE AH AMAA WT STAT AAA AE AcHTA
3y Aare faa utes faa weiter silfste | carHaeare wey Ro Far. faaa araic
Ta Ba 2 WATTS WE AE BHal BVA AT Aa Mrarsaar ad fatat asa
TRAST Aes |
aaa wt fag arate we ereret faeerey adres ga wa aserear Vara
Bl als Mey TAS AT AUT ARI Thales 84 Ae Ue lard Bee eat
PATA - RORY ART HF HATAATH HAA WEST S|
Fafa: RORYIRIRE
PRESENTING THE
ag a
SPRIBUTE
yg
AS:
SERIES
",outputs/8/16.png
543,8,17,"ACL U _ 1 noxtu r e S ar awn for South Africa as Australia _ the final d
7 won by 103 runs in the third Howe
and final Test preventing a_ clinched t
POST REPORT and Hong Kong. The matches will be played series white-wash and_ after tri
Ih] KATHMANDU ANZ __________‘in: ‘the three grounds including Tribhuvan retaining the top spot in ICC first tw
Asian Cricket Council (ACC) on University Ground (Kirtipur), Engineering rankings. Perth and
Wednesday released the group division and Ground (Pulchowk) and Army School
fixtures for the ACC U-17 Elite Cup 2009 Ground (Bhaktapur).
scheduled to be held in Nepal from Feb. 3-13. Nepal will play against Qatar in the open-
Host Nepal have been drawn in Group'A’ ing match on Feb. 4 at the Engineering sap
along with Singapore, Qatar, Saudi Arabia Ground, Pulchowk. ‘ vy ouUle
Se) A
1} :
PROPERTY SALES ANNOUNCEMENT “© © “aa?
JS Real Estate Agency, on behalf of Knight Frank, informs any potential
buyers that it is offering for sale the former USAID premises at Rabi fifties aa prea xz:
",outputs/8/17.png
544,8,18,"right-hand finger, which
has forced him to give the
upcoming one-day series a
miss, Smith decided to take
the field.

Smith batted in discom-
fort for his three runs but
managed to hold on for
nearly seven overs with
Makhaya Ntini (23 not out)
at the other end.
",outputs/8/18.png
545,8,19,"JS Real Estate Agency, on behalf of Knight Frank, informs any potential
buyers that it is offering for sale the former USAID premises at Rabi faite aa Prear zz
Bhawan, Kathmandu on an “as is” basis. meeps — Pula
Potential buyers are requested to send Expressions of Interest by e-mail THAT Arg, aes made
to jsrealty@jsrealestateagency. com COB 19 January 2009 and need faagty aoe faa Uifgepeu
to furnish personal details in the format mentioned below of the person(s)
wishing to attend an inspection of the property. HR ECEICCRIISCIE
= Full Name fal, AHaT Ala aT eq aR
= Permanent Address =f yaru wea syente
= Telephone # afsuea quer wd #erardl
= Cell Phone # aa

oo, . aa abate lad Adar aI
a Driver license, Citizenship/Passport # — Sa af wa are
mw Vehicle make, Model, Year and Color _— = ates ~
a Vehicle License Plate # = |
In the event the potential buyer has a driver, ale faereal afderda
= Driver Name uleeet G | fest MATA
= Permanent Address gered BA faaqd Fad Fer
= Cell Phone # Salat Bt ACH AIA
= Driver License #
Inspections of the property will be organized between 4-7 February 2009. ae wea Ye AAA
Bid forms will be provided to each interested buyer present at the aac Fargqet, RS Aaa 2
inspection. aaa Ah Wits adlaae
Sealed bids should reach USAID, American Embassy, Maharajgunj, a ara 40 few BA Ey
Kathmandu no later than 16:00 hrs on 23 February 2009. pee eee nee mara
Opening of the bids will take place on 25 February 2009 at USAID office ‘ ri 2 amas 3s ag
in the presence of USAID and JS Real Estate Agency personnel. The _ a € ee
",outputs/8/19.png
546,8,20,"The Kathmandu Post
Thursday, January 8, 2009
on win
",outputs/8/20.png
547,8,21,"Vol advisory panel

‘ATHMANDU: The National Sports JS Rea
Youncil (NSC) on Wednesday buyers
ormed a 28-member draft advisory Bhawz
vorking committee under the coor-

ination of Nepal Olympic Potent
yommittee President Dhurba ors m
Jahadur Pradhan for NSC policy to jsi eC
naking. The committee was to furn
ommed after Minster for Youth and wishin
ports Gopal Man Singh had

ssued a three-month ultimatum in se Ful
nis regard. NOC President and the es Dal
ordinator of the new committee P
)hurba Bahadur Pradhan vowed to ere
omplete the work despite a short = Tel
eriod of time, the Ministry for

outh and Sports informed at a . Ce
ress meet today. (PR) a Dri
(avier beat Reliance a Vel
‘ATHMANDU: Xavier International a Vel
Ollege defeated Reliance College

9-32 to sail into the quarterfinals In the ¢
f the Sixth Prime Cup (+2) U-19 .
(ational Basketball Championship a Dri
t the Dashrath Stadium on = Per
Vednesday, Rato Bangla, ACE s Cel
/ollege of Management and .
lefending champion Gyanodaya a Dri
/Ollege also emerged victorious in

oday's game. In the women's Inspec
ection, it was Xavier International Bid fo
/ollege 18, National Campus 16; inspect
Vhite House College 32, Orient pe
‘nllaga 270 (PR) a
",outputs/8/21.png
548,8,22,"or Further details please contact:
JS Real Estate Agency
GPO Box: 9411
Kathmandu, Nepal
e-mail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
) ae : =
} - wt ~ QQ ’ Lg = {
Be dj bs “
sh vs i"" La . :
a CSN )
‘
0
™ . SF:
egy > a ea , (Pd
it
| ox ’
CCN ES) in RIO) CNSR
i

5 Pvt. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@ka
",outputs/8/22.png
549,8,23,"Kavier beat Reliance = Veh:
(ATHMANDU: Xavier International a Veh
Lollege defeated Reliance College
9-32 to sail into the quarterfinals In the e
of the Sixth Prime Cup (+2) U-19 .
ational Basketball Championship a Driv
it the Dashrath Stadium on em Pert
Nednesday. Rato Bangla, ACE a Cell
sollege of Management and -
lefending champion Gyanodaya a Driv
ollege also emerged victorious in
oday's game. In the women's Inspect
ection, it was Xavier International Bid for
0llege 18, National Campus 16; inspecti
Nhite House College 32, Orient i
)horpatan volleyball Kathm:
<ATHMANDU: Gyanubaba School oy
iccumulated 18 points from six Openin
James to remain atop the standing in the p
n the Third Dhorpatan ‘Blue Sky success
sup’ Women's Volleyball Double sated.
eague after winning both their quoted
lames on Wednesday. Gyanubaba place w
lefeated Fishtail Academy in full amc
oday's game. Fishtail Academy and the
re joint second with Nepal
‘alice Club (NPC) with Inthee
ixteen points each. Nakhipot Frank/]
fouth Club have 11 points and sit Tan
it the third ahead of New Diamond For F
nd Rai Team. (PR) ISR a
. 2 2 Ca
INGTON spe ouie | | GPOB

: Skipper Danie .
/ettori took four cheap scalps as Kath
lew Zealand crushed West Indies e-mail :
yy seven wickets to level the
ne-day series 1-1 on Wednesday.

(Agencies)
",outputs/8/23.png
550,8,24,"SuNGTON spe owe || | OPC
: Skipper Danie
ettori took four cheap scalps as Kat!
ew Zealand crushed West Indies e-m
y seven wickets to level the
ne-day series 1-1 on Wednesday.
(Agencies)
_—— os
LIMITED EDITION PACKS
%
ublished and Printed by Kantipur Publications Pvt. Lt
",outputs/8/24.png
551,8,25,"4 a ty a 5 ay 6d qc HT Aer Wai AUech[H| 3
aa. qaal aa ay et wai | weal vaaa Fer Pana SA adefe faa waif
Te tent Aaa fated Bl ae ae ada areaare fra sara WA aedi-HeaT 932

ale faqeael alia ant soo Amare wrat ax 300 Arar Ht agit eA
aera Bl feseel MATA AeA VSR ATA UTeT Heart fara faa Aesarae
aaa et auaiat Awe fata wiser aaah Greta Praia wats |
ae Gua (¥ Aas Heal qa, 30 AMaresr WAlear, <o Auras
aifaeat Fret, 29 Aeaeal wee, F 30% Araceae Blech aTareHrsait ot. fa. Aalstares
Sera arae YO fen a Ta: PAM Beret Tet We STA YS Aaa! B AA ATS
AAA GO Hay, AAI AE AH AMAA WT STAT AAA AE AcHTA
3y Aare faa utes faa weiter silfste | carHaeare wey Ro Far. faaa araic
Ta Ba 2 WATTS WE AE BHal BVA AT Aa Mrarsaar ad fatat asa
aaaatra wt fag arate we areca faecal adrerg ger wd agerear vara
Bl aS Wey VAP OTT AT AMT AHI! Thala 84 Ae Utes fada dare feat
HTAATAAT- ROLY ART Y HIAPATAHT HAA WAT SF |
Fata: ROERIRIRZ
PRESENTING THE
",outputs/8/25.png
552,8,26,"Chasing an improbable won the man of the Even with a_ broken
376 for victory, the South series award for his aggre- right-hand finger, which
e Africans, who were 62 for gate of 326 runsand""excep- has forced him to give the
at one overnight, folded up for tional leadership"" in the upcoming one-day series a
t 272 just 10 balls before the _ series. miss, Smith decided to take
h scheduled close of play on Hashim Amla (59) and _ the field.
ia__ the final day. A B de Villiers (56) were the Smith batted in discom-
rd However Proteas_ top-scorers for the Proteas fort for his three runs but
a clinched the winner's trophy but it was Smith who stole managed to hold on for
d after triumphs in the the show by coming out nearly seven overs with
C first two matches in_ to bat after the fall of the Makhaya Ntini (23 not out)
Perth and Melbourne. Smith ninth wicket. at the other end.
",outputs/8/26.png
553,8,27,"Driver license, Citizenship/Passport # aay
Vehicle make, Model, Year and Color _
Vehicle License Plate #
1 the event the potential buyer has a driver,
Driver Name ateey
Permanent Address Te
Cell Phone # aalg
Driver License #
ispections of the property will be organized between 4-7 February 2009.
sid forms will be provided to each interested buyer present at the ata
ispection. Plate
ealed bids should reach USAID, American Embassy, Maharajgunj, arte
-athmandu no later than 16:00 hrs on 23 February 2009. wer
pening of the bids will take place on 25 February 2009 at USAID office ‘ 5
1 the presence of USAID and JS Real Estate Agency personnel. The |
uccessful bidder will be notified and is required to deposit 5% of the TCeRT
uoted bid amount within one week. Transfer of the property must take TTS
lace within 21 days form the date of receiving confirmation by paying the
ill amount. In case of failing to do so, the deposit amount will be forfeited
nd the sale of the property will be awarded to another bidder. aaar
1 the event of an error or omission, neither the owner/vendor nor Knight 6! a
rank/JS will be liable in Law. arta
or Further details please contact:
S Real Estate Agency
1PO Box: 9411 ;
-athmandu, Nepal ATs
-mail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
",outputs/8/27.png
554,8,28,"IE
T
2)
=
Zs;
| Sunt rey med
 &
S|:
_
=
LENCE™
TO HEALTH
apa, Editor : Akhilesh Upadhyay
",outputs/8/28.png
555,8,29,"@ ssyoney,»
| Skippe
Smith came |

with a broken
e could not save
NEWSLINE ACC U-17 fixtures drawn 3""
7 won by 103 run:

i j and final Test
Pietersen resigns =) POST REPORT and Hong Kong. The matches will be played series white-
LONDON: Kevin Pietersen has SAAN 7 in the three grounds including Tribhuvan retaining the to]
",outputs/8/29.png
556,8,30,"/horpatan volleyball Kathma
ATHMANDU: Gyanubaba School .
ccumulated 18 points from six Op ean
ames to remain atop the standing in the pi
| the Third Dhorpatan ‘Blue Sky success
up’ Women's Volleyball Double
eague after winning both their quoted |
ames on Wednesday. Gyanubaba place wi
efeated Fishtail Academy in full amo
day's game. Fishtail Academy and the
re joint second with Nepal
olice Club (NPC) with Inthe ev
xteen points each. Nakhipot Frank/J!
outh Club have 11 points and sit Tanks J;
t the third ahead of New Diamond
nd Rai Team. (PR) eel
= ’ So Kea
iwbtewlenies | crow
: Skipper Danie
ettori took four cheap scalps as Kathma
lew Zealand crushed West Indies e-mail :
y seven wickets to level the
ne-day series 1-1 on Wednesday.
(Agencies)
| |
Zt
' ~ _
» % wy .
IIAITCOAECNHITINALMAPVOC F&F
",outputs/8/30.png
557,8,31,"Pietersen resigns POS
-ONDON: Kevin Pietersen has Ih] sa
esigned as England captain and Asi
eter Moores has stepped down as Wednesday 1
eam coach after their working rela- fixtures for 1
ionship broke down. South African- scheduled to
orn Pietersen had questioned Host Nep
Vloores' ability as a top internation- along with S
al coach in a dispute which became

Jublic. Star batsman Pietersen

apparently resigned by telephone

rom South Africa where he is on
oliday. (Agencies) PRO
NSC advisory panel

‘ATHMANDU: The National Sports JS Real I
",outputs/8/31.png
558,8,32,"oulet (ded Wifelacoral

Toe FIT Wee TAT STATES TST S|

tT yeaah area wet 39% Far. fara waar wed yaroor aRwatar xo
TT Aa ao ea BRT | weal VHTact Tera fearra Het adefea freer welfa
aaa fated Bl are ay usar aedare fase sara WA aedl-HeaT 932
caret va Seal Herrera aaareat alee 2y vlad Ara UT AAT
qT WS |
",outputs/8/32.png
559,8,33,"blished and Printed by Kantipur Publications Pvt. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd. No. 32/048/049, Chairman &
(IN
(TY
",outputs/8/33.png
560,8,34,"mail : /srealty@jsrealestateagency.com
Telephone calls will not be entertained
aes —— | —_ ——
ewe |
\ Be _ i 4 S
ae — PYF , )
we | : |
.
) }
oe = "" ' (Pd : -
“i, =% . , _ ""ae
| ) y -_ |
-T a ca | a,
KS, AVAILABLEWILL STOGKS'LAST. a
— =
STATUTC
vt. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd. No. 32
(IN
a
",outputs/8/34.png
561,8,35,"TH TENT ATT S|

a 39% Far. faa saat asad yar wiewarat vo
wel vara sara fenra eet actef faa wetia
ay TAA Maa TAIT BATA WH FeaT-HeAT 932
wena aaaret alte 84 ulead Art UAT AAT
T 500 Arad Wrest ae 300 Atrae Ha agit ga
TT Wieser aaah Tresar Prarsta wars |
+ maar aat, 20 Amarzat aaferar, <o F 3
Tt + 20? MNase DOI ToOTeRYoT ey TOA
",outputs/8/35.png
562,8,36,"Fey Gaya VY Araceae Heal Fal, 30 AMareHl Alea, £0 AMareHy
ATeectt PATetl, WO Arlaeal Weare, T 30% AMateal Bisel Ararat st fa. aratsrrSTs
arcteet arae ¥O feq Ta oe: PAT Bee Wa We SA Ye AEaHal B AWA ATT
eAhTaA SO WA. gaa AeA ATSC! AAA TT STAT SATA ATE ACH
3y Aare faa utes faa weiter silfste | carHaeare wey Ro Far. faaa araic

+ Oa 2 AAAs Ws AE aHat S At Age area araraaar ves alsa waa!
creas wt faa arated we ereret fear wdrarg ger we Gseaea Vara
TATA - OEY ART HT HATA HAA WAT SG |
FATT: ROFWIZIRE
PRESENTING THE
ag by a)
SPRIBUTE
sg
IO
@ Ni Pc al wan
ROEK
SERIES
et ee
“| r Be ike
jeg, <TRIBUTE oes CR
Ae ea eB . ;
24 CARAT. f: |
‘ - Li ii e
7 , . 5 :
—— - =x Xe .
2 —— < ee
",outputs/8/36.png
563,8,37,"hone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd. No. 32/048/049, Chairman & Managing Director : Kailash Sirohiya, Directors : Swastika Sirohiya, Rameshwar Thapa, Editor : Akhilesh Upadhyay
1
ey
",outputs/8/37.png
564,8,38,"in the event the potential buyer has a driver,
s Driver Name ater
s Permanent Address FOTs
s Cell Phone # Gale
s Driver License #
Inspections of the property will be organized between 4-7 February 2009.
Bid forms will be provided to each interested buyer present at the alae
inspection. plate
Sealed bids should reach USAID, American Embassy, Maharajgunj, aT ele
Kathmandu no later than 16:00 hrs on 23 February 2009. ate ar mT
Opening of the bids will take place on 25 February 2009 at USAID office ‘ e
in the presence of USAID and JS Real Estate Agency personnel. The
successful bidder will be notified and is required to deposit 5% of the TeebTe
juoted bid amount within one week. Transfer of the property must take WIS
dlace within 21 days form the date of receiving confirmation by paying the
full amount. In case of failing to do so, the deposit amount will be forfeited
and the sale of the property will be awarded to another bidder. aaeq
In the event of an error or omission, neither the owner/vendor nor Knight Bl a
Frank/JS will be liable in Law. era
For Further details please contact:
IS Real Estate Agency area
GPO Box: 9411
Kathmandu, Nepal Ha
2-mail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
| ¥ _~ ; PS
",outputs/8/38.png
565,8,39,"POST REPORT and Hong I
Ih] KATHMANDU, JAN. 7 in the thre
Asian Cricket Council (ACC) on University
Wednesday released the group division and Ground (I
fixtures for the ACC U-17 Elite Cup 2009 Ground (BI
scheduled to be held in Nepal from Feb. 3-13. Nepal w
Host Nepal have been drawn in Group'A’ ing match
along with Singapore, Qatar, Saudi Arabia Ground, Pu
PROPERTY SALES ANNOUN
JS Real Estate Agency, on behalf of Knight Fri
buyers that it is offering for sale the former |
Bhawan, Kathmandu on an “as is” basis.
Potential buyers are requested to send Express
to jsrealty@jsrealestateagency.com COB 1!
to furnish personal details in the format mentio.
wishing to attend an inspection of the property.
",outputs/8/39.png
566,8,40,"In the event of an error or omission, neither the owner/vendor nor Knight BT SS AMS Erte
Frank/JS will be liable in Law. PTAA - ROLY ART HHT
For me details please contact: qe fagqa ae
JS Real Estate Agenc s . “ |
yey USE THAT TATATATT &
GPO Box: 9411 | St aa xan
Kathmandu, Nepal THT, wwe
e-mail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
| —s
; . ""
‘1 aoe PS 4G 0 Oe
yeaa | 4  @ oR
“i | RED? | ze
| | eSNee ,
' ee
| |
i
Tame, :
7
—_ “ ' ea —
oT ll 7 a Cd
, i. p ' rod ;
ACKS. AVAILABLEWILL STOCKSILAST. — |
ca ==
ions Pvt. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd. No. 32/048/049, Chairman & Managi
(|S
WD
",outputs/8/40.png
567,8,41,"TT wv
4 =
am 7 a CPRIRP
naw nt ic . | |
ey | |
{
, ;
a 5 |
SF: : —_
wo ae ee
Pas: , al 4
* y . if | A ,*
Pee cea
omplex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd. No. 32/048/049, Chairman & Mane
aX
a
",outputs/8/41.png
568,8,42,"CO PEELE: ee eT a Se SE ee OE NR ee EN NE OEE ee ee
1 KATHMANDU JAN 7 ___...______— ‘in the three grounds including Tribhuvan retaining the top spot inICC first two

Asian Cricket Council (ACC) on University Ground (Kirtipur), Engineering rankings. Perth and Mel]
dnesday released the group division and Ground (Pulchowk) and Army School
ures for the ACC U-17 Elite Cup 2009 Ground (Bhaktapur).
eduled to be held in Nepal from Feb. 3-13. Nepal will play against Qatar in the open-
Host Nepal have been drawn in Group'A’ ing match on Feb. 4 at the Engineering aay
ng with Singapore, Qatar, Saudi Arabia Ground, Pulchowk. ‘ vy ouUICl

er Sy ‘a
for ual

a a ye
PROPERTY SALES ANNOUNCEMENT “© ne
S Real Estate Agency, on behalf of Knight Frank, informs any potential
uyers that it is offering for sale the former USAID premises at Rabi falter aa Pree t <ar
$hawan, Kathmandu on an “as is” basis. azarae Ba — oo
-otential buyers are requested to send Expressions of Interest by e-mail TAA Hex, AAMT MTA
0 jsrealty@jsrealestateagency.com COB 19 January 2009 and need faaagia awe faa oyepcors
o furnish personal details in the format mentioned below of the person(s) ~
vishing to attend an inspection of the property. zon ysaaite grant ;
| Full Name Hal, aaa Ara ay ea wat
1 Date of Birth qe wat aden fated BI ae
| Permanent Address $9, vara area ayentace
1 Telephone # ns ae A, gE eh
",outputs/8/42.png
569,8,43,"1 Permanent Address
1 Telephone #
1 Cell Phone #
1 Driver license, Citizenship/Passport #
1 Vehicle make, Model, Year and Color
1 Vehicle License Plate #
n the event the potential buyer has a driver,
1 Driver Name
1 Permanent Address
1 Cell Phone #
1 Driver License #
nspections of the property will be organized between 4-7 February 2009.
3id forms will be provided to each interested buyer present at the
nspection.
sealed bids should reach USAID, American Embassy, Maharajgunj,
<athmandu no later than 16:00 hrs on 23 February 2009.
pening of the bids will take place on 25 February 2009 at USAID office
n the presence of USAID and JS Real Estate Agency personnel. The
successful bidder will be notified and is required to deposit 5% of the
juoted bid amount within one week. Transfer of the property must take
lace within 21 days form the date of receiving confirmation by paying the
ull amount. In case of failing to do so, the deposit amount will be forfeited
ind the sale of the property will be awarded to another bidder.
n the event of an error or omission, neither the owner/vendor nor Knight
‘rank/JS will be liable in Law.
‘or Further details please contact:
'S Real Estate Agency
3PO Box: 9411
<athmandu, Nepal
-mail : jsrealty@jsrealestateagency.com

Telephone calls will not be entertained
",outputs/8/43.png
570,8,44,"|
SILA
",outputs/8/44.png
571,8,45,"ge 8tkpChit.qxd 1/7/2009 10:01 PM Page 1
",outputs/8/45.png
572,8,46,"Permanent Address
Cell Phone #
Driver License #
pections of the property will be organized between 4-7 February 2009.
1 forms will be provided to each interested buyer present at the
pection.
aled bids should reach USAID, American Embassy, Maharajgunj,
thmandu no later than 16:00 hrs on 23 February 2009.
ening of the bids will take place on 25 February 2009 at USAID office
he presence of USAID and JS Real Estate Agency personnel. The
‘cessful bidder will be notified and is required to deposit 5% of the
ted bid amount within one week. Transfer of the property must take
ce within 21 days form the date of receiving confirmation by paying the
| amount. In case of failing to do so, the deposit amount will be forfeited
1 the sale of the property will be awarded to another bidder.
he event of an error or omission, neither the owner/vendor nor Knight
ink/JS will be liable in Law.
‘Further details please contact:
Real Estate Agency
'O Box: 9411
thmandu, Nepal
nail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
ie | #4 a i z
ee ; .
—__ dim
| pest. ia
| _}
“a 4
| ;
| :
I
—— el
",outputs/8/46.png
573,8,47,"yr Further details please contact:
) Real Estate Agency -
20 Box: 9411 _*
athmandu, Nepal THIS,
mail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
i
| : 4 “lee 8 OT
‘ \ | - “4 E F Gs = i aI .° '
eee “4  & :
ae f ' I ‘ 4 J 3 ,
q al
f - =
i.
Q cp
4, :
— Tp
eee - ea -
& -_
KS, AVAILABLEWILL STOCKS LAST. “= | e
. Y ve
wy '
t. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd.
C\
LY
",outputs/8/47.png
574,8,48,"In the event of an error or omission, neither the owner/vendor nor Knight eee .
Frank/JS will be liable in Law. PHATAM-2OeY ART H HR
For Further details please contact: ae faa a |
JS Real Estate Agenc ~ @ ols
GPO Box: 9411 } 36 ars
Kathmandu, Nepal THIN, < Te at, 8
e-mail : jsrealty@jsrealestateagency.com
Telephone calls will not be entertained
Apeee . J x as ; | my oes |
F y |
i
:
A pee *
“Bane, :
7
QD : J
—-s o> a
—_ 3 7
p- i P ,
\CKS. AVAILABLETILL STOCKS|LAST. oY
* . w _) ma
s Pvt. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: kpost@kantipur.com.np, Regd. No. 32/048/049, Chairman & Managing Di
aN
WD
",outputs/8/48.png
575,8,49,". mn as TEC JIC

.

Tet PATA GTS TE ATH AUT S|

it waaita aera &er 344% Aar. faaa aaa asad yar aecaraT vo
UT Aa as et we | wee vara Sera fara Set atefy faa wetia
aaa fated Bl Ae ay GAT Adare fase Bara WH aeaT-HeaT 922
Area Us wearMral wearer awarat ea 2% viagra Ara UAT sear
a fara argicar are areal are aa ay afte ay os aver WH are 12
TT We

a faqaeal afseah ant coo Amare Gilet at 300 Amare Ht arald ga
Bl fesztel AHAAT AAT VaR AIA Tat area fewer fay Aeaawae
",outputs/8/49.png
576,8,50,"O/Y WH VICLULY, WIC OUULL SCLICO AWalU LULL Ils dgsit™ distit ""tala Liselr, Willell
| Skipper Graeme Africans, who were 62 for gate of 326 runs and ""excep- has forced him to give the
Smith came out to bat one overnight, folded up for tional leadership"" in the upcoming one-day series a
vith a broken finger but 272 just 10 balls before the _ series. miss, Smith decided to take
ould not save the match scheduled close of play on Hashim Amla (59) and _ the field.
or South Africa as Australia _ the final day. A B de Villiers (56) were the Smith batted in discom-
von by 103 runs in the third However Proteas_ top-scorers for the Proteas fort for his three runs but
und final Test preventing a_ clinched the winner's trophy but it was Smith who stole managed to hold on for
series white-wash and after triumphs in the the show by coming out nearly seven overs with
etaining the top spot in ICC first two matches in_ to bat after the fall of the Makhaya Ntini (23 not out)
rankings. Perth and Melbourne. Smith _ ninth wicket. at the other end.
oa
(=X olUlel fdela Ullelzcorey
roo ri
e\ / ye
. “ roe
",outputs/8/50.png
577,8,51,"Vehicle License Plate #
1 the event the potential buyer has a driver,

Driver Name

Permanent Address

Cell Phone #

Driver License #
ispections of the property will be organized between 4-7 February 2009.
sid forms will be provided to each interested buyer present at the
ispection.
ealed bids should reach USAID, American Embassy, Maharajgunj,
-athmandu no later than 16:00 hrs on 23 February 2009.
pening of the bids will take place on 25 February 2009 at USAID office
1 the presence of USAID and JS Real Estate Agency personnel. The
uccessful bidder will be notified and is required to deposit 5% of the
uoted bid amount within one week. Transfer of the property must take
lace within 21 days form the date of receiving confirmation by paying the
ill amount. In case of failing to do so, the deposit amount will be forfeited
nd the sale of the property will be awarded to another bidder.
1 the event of an error or omission, neither the owner/vendor nor Knight
rank/JS will be lable in Law.
or Further details please contact:
S Real Estate Agency
1PO Box: 9411
-athmandu, Nepal
-mail : jsrealty@jsrealestateagency.com

Telephone calls will not be entertained
",outputs/8/51.png
578,8,52,"Sealed bids should reach USAID, American Embassy, Maharajgunj, ee ee
Kathmandu no later than 16:00 hrs on 23 February 2009. aEMTy CO WaT. TATH
Opening of the bids will take place on 25 February 2009 at USAID office ‘ ri 2 ~ ¢ ° _ ag
in the presence of USAID and JS Real Estate Agency personnel. The ~ =
successful bidder will be notified and is required to deposit 5% of the Tera a | TIA ATATA
quoted bid amount within one week. Transfer of the property must take TSA Urea
place within 21 days form the date of receiving confirmation by paying the
full amount. In case of failing to do so, the deposit amount will be forfeited . lateteel BaTeT PITT
and the sale of the property will be awarded to another bidder. aaa wt fara avoid
In the event of an error or omission, neither the owner/vendor nor Knight B | ats My 1 ebeol eh am
Frank/JS will be liable in Law. SAAT AAT- ROW ST HTT
For Further details please contact: ae zufter Pra eae
JS Real Estate Agency s ° ~ 6
GPO Box: 9411 — ,
Kathmandu, Nepal MAIN, ae,
e-mail : /srealty@jsrealestateagency.com
Telephone calls will not be entertained
anh - ' Pi
| 101,00. |: S
: & KF aS | . = |
' IMGALITAY ar tas
A )
wa, \
A a faa
N C a :
& - “é %
* (oY -
>» ’ Fr | ™ t st ‘
4 ‘o. ) ) : a /
ee & = 4. @Ey-
",outputs/8/52.png
579,8,53,"Be ee ee eee eee ee eee eon eet a NSIF
bh & -—— =
Published and Printed by Kantipur Publications Pvt. Ltd. Kantipur Complex, Subidhanagar, Kathmandu, Nepal, Phone: 4480100, Fax: 977-1-4466320, e-mail: knost@kantipur.com.np, Regd. No. 32/048/049, Chairman & Managing Director : Kailash Sirohiya,
(IN
(TY
",outputs/8/53.png
580,8,54,"Ground (rulicnowkK) and ArMy ocnool
Ground (Bhaktapur).
Nepal will play against Qatar in the open-
ing match on Feb. 4 at the Engineering aay
Ei—me ff Ve
—$$$—— | \™:
CAP
f Knight Frank, informs any potential
the former USAID premises at Rabi fattest aa, freat < zaman fatter weer, eatrrard, Pal
mae deneeate fagea areal fart ar aha Aare Paeper yrfreecorerr
end Expressions of Interest by e-mail TAA Hex, SII TTA faa Hraleaeear Whey AAs
om COB 19 January 2009 and need fazreauta age faye Uaeheurepi ie SATpyuy AUT a |
‘mat mentioned below of the person(s) ~
he property. ait weraita aren w&er 3q% Far. faa erat ayer
Ha, Aaa AA AT eA BRT 1 Waal Gara sarar fava Het
Te tent aaa fated Bl ae ae da aeaae fare sara
S.A, VAR st ATMaaSaay Hreitet Aera Ua WE AT
aidued Welted we Saal serge aHaret ata Vy gta
",outputs/8/54.png
